,BTC,ETH,USDT,BNB,SOL,USDC,XRP,DOGE,TON,ADA,SHIB,AVAX,TRX,DOT,BCH,LINK,NEAR,MATIC,LTC,ICP
2018-09-22,116173876360.0,24559189741.1,2809003643.62,1151981618.74,,,22722937027.6,669390105.176,,2156937815.73,,,1523751936.24,,8470234975.12,101924200.0,,,3530127873.23,
2018-09-21,116385068032.0,25177561991.2,2790784353.71,1170624718.05,,,22351279558.4,660681858.128,,2271359163.43,,,1639126722.56,,8663959552.71,94052350.0,,,3545908289.48,
2018-09-20,112653130183.0,22927300807.8,2760666625.1,962240914.067,,,17910816754.0,661896910.189,,2112885130.18,,,1407857739.85,,7911447821.35,95852750.0,,,3306309550.36,
2018-09-19,110547735544.0,21430323331.0,2758323666.62,918743555.917,,,12979866409.2,651826831.054,,1875826146.13,,,1298729024.14,,7450355940.54,94250800.0,,,3171223927.1,
2018-09-18,110064685348.0,21426628308.9,2762623684.53,911577251.308,,,12812946982.5,694945887.327,,1800126878.28,,,1274809861.12,,7561557588.2,94114300.0,,,3156689623.05,
2018-09-17,108497127334.0,20187902504.8,2767750628.96,898320113.101,,,10838058873.2,725299656.712,,1656713880.31,,,1217484082.58,,7296518752.35,95121600.0,,,3065033150.59,
2018-09-16,112562367224.0,22500748645.5,2759067900.49,949014339.866,,,11192956724.3,758705130.939,,1813922672.51,,,1313311955.3,,7793981526.0,88723250.0,,,3322793504.18,
2018-09-15,113000324618.0,22749647320.9,2758792258.32,965660262.394,,,11226475960.4,716133148.532,,1797311198.42,,,1310537384.99,,7819564574.25,91150150.0,,,3306873163.44,
2018-09-14,112462453186.0,21590366995.5,2762926890.92,948444130.103,,,11033441784.3,717737372.686,,1769475895.49,,,1303936274.58,,7798253364.59,86732450.0,,,3298089235.66,
2018-09-13,112530970182.0,21545775837.3,2773925013.65,917308002.695,,,11142751261.3,761150295.435,,1810453630.48,,,1311385535.63,,8056553806.23,83909350.0,,,3178346287.75,
2018-09-12,109661521297.0,18685319378.4,2759867262.79,880093458.316,,,10725925162.6,749563101.831,,1730491952.23,,,1199409926.69,,7507802666.0,84667450.0,,,3009756628.76,
2018-09-11,109119948884.0,18858381965.7,2768935890.3,895330571.128,,,10472676303.0,734786914.687,,1828198117.55,,,1227944607.14,,7645555697.25,91231700.0,,,3050454271.11,
2018-09-10,109255603474.0,20078523983.5,2759949955.45,909744365.99,,,10735217970.1,800113778.708,,1905844508.4,,,1274283876.23,,8074017699.36,95336500.0,,,3179465715.46,
2018-09-09,108747090915.0,20058708800.0,2770148715.87,908575292.707,,,11049704671.8,676577705.495,,1987128467.24,,,1273192457.57,,8343621588.94,94044650.0,,,3197781807.63,
2018-09-08,107442122871.0,20159309964.3,2768219220.65,909286861.004,,,11075596221.7,660574627.575,,2028396585.42,,,1269707807.66,,8240449742.56,104902000.0,,,3099244507.43,
2018-09-07,111590424587.0,22115522904.4,2773952577.86,958687848.207,,,11555442374.8,615880469.769,,2177433164.99,,,1354095508.95,,8695300497.8,106379000.0,,,3270299048.79,
2018-09-06,112649565532.0,23435751842.0,2758930079.4,982269890.163,,,12002497851.3,581271399.635,,2298847043.62,,,1423065278.07,,8999244961.35,108828300.0,,,3344492650.0,
2018-09-05,117185657641.0,23646371776.6,2778335288.42,963396615.596,,,11244823075.3,572046224.431,,2270418010.77,,,1433966314.98,,9195328777.7,114890300.0,,,3399043578.22,
2018-09-04,126986882925.0,29074743100.6,2765803806.84,1084945852.51,,,13150052582.9,611181289.08,,2729213080.18,,,1660475134.41,,10832926790.3,114834650.0,,,3937324170.56,
2018-09-03,125222785390.0,29428616901.4,2798335029.05,1075576073.99,,,13320905092.7,610853684.724,,2686225997.23,,,1646155195.69,,10854338381.5,106886500.0,,,3800526796.92,
2018-09-02,125427780027.0,29942718225.1,2835998470.36,1079234203.62,,,13581089397.5,579769447.222,,2707615830.42,,,1681284411.74,,11191429185.5,108048500.0,,,3815602461.2,
2018-09-01,124044625438.0,30035327410.2,2733401134.37,1086875205.47,,,13787190893.4,727970620.19,,2769711164.36,,,1748222564.21,,10660641895.8,117527550.0,,,3832231494.64,
2018-08-31,121346613238.0,28774922508.3,2751765248.2,1051955827.02,,,13295965146.4,555832504.294,,2649642900.7,,,1666379314.83,,9408059252.32,117629750.0,,,3597385669.46,
2018-08-30,120309828156.0,28881058148.3,2782223799.83,1027963081.22,,,13300405963.5,371736147.615,,2607226213.3,,,1636917586.01,,9354178043.75,115107300.0,,,3502972843.21,
2018-08-29,121484666374.0,29404459724.6,2783976548.25,1067209176.96,,,13671491746.6,302033241.693,,2734502202.57,,,1671685187.44,,9601608721.65,111918450.0,,,3586429316.31,
2018-08-28,122319195736.0,30128902936.5,2810438990.72,1097066391.69,,,13939151830.5,302144269.502,,2734787400.35,,,1765152702.96,,9790089435.53,117924450.0,,,3658481635.97,
2018-08-27,118657885712.0,29015874948.4,2805959251.17,1070962819.12,,,13347493496.0,285305948.654,,2599551800.42,,,1608198810.84,,9460943184.26,112357700.0,,,3496598713.51,
2018-08-26,115585205491.0,27953028997.1,2789982011.14,972852355.384,,,12797087411.7,278624233.162,,2419973131.75,,,1496696588.3,,9053488090.1,110121200.0,,,3326564887.79,
2018-08-25,116534497933.0,28399212923.0,2794932475.96,968095831.733,,,12973129574.6,274615435.445,,2444461249.88,,,1478056998.65,,9301131505.66,109174450.0,,,3359063829.94,
2018-08-24,115778358839.0,28730705349.2,2797110345.42,977542020.269,,,12948466281.0,281064241.656,,2439148793.12,,,1420553700.2,,9268456188.06,100541700.0,,,3359443512.67,
2018-08-23,112577436411.0,28129662664.2,2789281183.92,927907982.51,,,12952537305.5,276305563.329,,2397040637.86,,,1365634302.55,,9187213313.25,105795200.0,,,3336208360.57,
2018-08-22,109840902181.0,27539119678.7,2823128084.74,911163682.083,,,12640056537.7,268075742.068,,2337294296.52,,,1296026776.75,,8999075739.4,95662000.0,,,3206435040.09,
2018-08-21,111758100192.0,28609531323.2,2824115833.86,927868822.375,,,13196722736.2,280772182.736,,2463159853.15,,,1380907588.88,,9285694360.25,102139450.0,,,3265411240.71,
2018-08-20,108642191682.0,27829775230.8,2736812672.03,926560300.809,,,12570937819.0,274272437.996,,2431015471.1,,,1358441459.13,,8922877508.0,93885400.0,,,3128235977.86,
2018-08-19,112031838393.0,30514025773.7,2723555848.6,970044287.205,,,13543239223.9,286367575.707,,2655891324.7,,,1463756784.37,,9860902396.45,90141450.0,,,3355770259.08,
2018-08-18,110603014928.0,29998584852.4,2729925656.98,946297963.709,,,12878711865.7,277170288.232,,2587119770.1,,,1421401850.84,,9600348331.89,95168500.0,,,3316534144.84,
2018-08-17,113290724406.0,32011921282.7,2696090243.41,1038010998.65,,,14436913947.0,284151788.607,,2849048000.21,,,1530648913.15,,10327471783.2,90752200.0,,,3561007624.81,
2018-08-16,109045250379.0,29199228645.6,2410077056.85,936245270.652,,,11513907010.5,265235124.042,,2471645783.34,,,1283462312.61,,8948374195.12,99258950.0,,,3204120259.09,
2018-08-15,108581773101.0,28617473115.7,2410149271.06,903835961.31,,,11103213511.7,266549316.148,,2464119154.76,,,1278340534.72,,8883897484.05,94734500.0,,,3153513508.43,
2018-08-14,106696389129.0,28263969131.7,2401226001.8,899738474.069,,,10798746746.6,261534677.37,,2454300573.15,,,1253073535.41,,8807468661.81,96154450.0,,,3156149907.28,
2018-08-13,108369686635.0,29024490502.9,2416600407.18,976921188.869,,,10924502190.5,269736328.589,,2668154829.07,,,1273028087.29,,9267806097.23,96644800.0,,,3287753597.5,
2018-08-12,108790259014.0,32368768331.5,2408319844.39,1121488943.85,,,11706253644.1,278123344.734,,2928981158.68,,,1484644959.44,,9871588493.51,79814000.0,,,3430379427.46,
2018-08-11,108314257212.0,32619681420.3,2430850678.03,1120992278.73,,,11839558818.7,278022864.789,,2915213884.22,,,1486854095.99,,9798237015.41,81898950.0,,,3373620431.22,
2018-08-10,106390927598.0,33834485092.3,2410943627.37,1158643315.34,,,12592701615.4,276653725.975,,3016744292.45,,,1566251515.61,,9895148957.05,82764850.0,,,3432695951.47,
2018-08-09,112973963230.0,37007391030.6,2417346620.69,1228100022.14,,,13628056811.4,295514406.101,,3202174700.94,,,1705598063.43,,10556792247.3,88881450.0,,,3696931038.73,
2018-08-08,108448409560.0,36091566801.1,2411208412.81,1159875426.88,,,13045357570.9,279185556.298,,2949256127.84,,,1609638694.48,,10117889996.2,90296150.0,,,3609827135.67,
2018-08-07,116128339800.0,38472420232.6,2440893541.76,1255617180.05,,,14973488018.0,308809410.878,,3250684249.91,,,1832143453.91,,11394551150.4,99661100.0,,,3936927335.15,
2018-08-06,119531508535.0,41139790461.5,2439455628.95,1308435605.33,,,16273331370.1,321265094.797,,3384856839.95,,,1921666082.73,,11967927796.4,108353000.0,,,4265995090.05,
2018-08-05,121526079384.0,41521715110.2,2435548892.98,1301186204.83,,,17041919017.5,327938539.923,,3415139658.34,,,1994067903.27,,12253194393.5,100548000.0,,,4305369688.66,
2018-08-04,120899698889.0,41183215694.2,2433496820.81,1322122549.89,,,16840271360.9,317270338.329,,3306920065.91,,,1902250665.36,,12018987362.1,102876900.0,,,4224004697.87,
2018-08-03,127785826655.0,42287977978.1,2434934733.61,1350031309.14,,,17314385048.0,337172279.42,,3377130572.93,,,2012010562.94,,12518098696.4,111395900.0,,,4473145659.8,
2018-08-02,130052066760.0,41709183608.4,2418735658.25,1354071488.87,,,16915730078.3,340387651.762,,3420843613.85,,,2073603393.93,,12690380884.0,115037650.0,,,4391532339.5,
2018-08-01,131030166771.0,42521937217.6,2395723635.68,1296477437.44,,,17528976109.1,365019481.485,,3653150165.87,,,2146235332.86,,13286522593.9,97993350.0,,,4489424992.88,
2018-07-31,133688476220.0,43839034236.6,2460926510.43,1315723210.84,,,17111168340.8,340164809.296,,3715271426.88,,,2230570435.67,,13419815413.9,93394000.0,,,4594971658.11,
2018-07-30,140547190784.0,46175217427.0,2504407562.65,1262379466.69,,,17539001608.4,377999635.665,,3995024517.99,,,2396656740.5,,14090698576.3,88140850.0,,,4775334188.85,
2018-07-29,141185844808.0,47133881665.7,2504430126.91,1339200189.02,,,17822035213.8,381945738.766,,4234227670.77,,,2579692908.51,,14311866496.6,85297800.0,,,4845428837.14,
2018-07-28,140716560550.0,47147853886.3,2501842758.07,1394645208.69,,,17836228175.5,392607816.671,,4235964784.5,,,2418333892.91,,14135134758.0,70918400.0,,,4817687940.6,
2018-07-27,140235573607.0,47417755376.4,2499914767.15,1329792205.5,,,17834970073.6,394605474.642,,4291967256.86,,,2400075642.3,,14143182948.6,68967500.0,,,4864859010.87,
2018-07-26,136553079708.0,46839932192.6,2502003215.06,1279609925.85,,,17688912309.5,391735302.128,,4271873777.19,,,2366662451.97,,13913836179.2,70497700.0,,,4838652756.37,
2018-07-25,140482950401.0,47683830874.3,2504109212.95,1235874741.52,,,18078491417.1,408948842.128,,4478408821.1,,,2440688250.87,,14348574832.8,78046850.0,,,4967065513.73,
2018-07-24,144634918474.0,48368209917.3,2498377890.12,1160009144.42,,,17991761019.3,417763030.491,,4489842659.21,,,2505450140.84,,15002990003.5,75757500.0,,,5138587102.3,
2018-07-23,132375368459.0,45481301491.0,2600612066.2,1148050976.52,,,17506330275.5,395957341.953,,4252765526.21,,,2239453005.55,,13533403851.0,80385550.0,,,4742939001.1,
2018-07-22,127336615249.0,46360029756.7,2656723174.59,1157602228.83,,,17664969058.3,399040882.341,,4414783790.0,,,2309284074.93,,13605908098.8,83923000.0,,,4783253313.16,
2018-07-21,127333468174.0,46630720739.0,2657246631.24,1163848747.85,,,17904755411.8,377290409.714,,4242628041.63,,,2340843168.52,,13618682842.9,87035900.0,,,4857361114.5,
2018-07-20,126202570251.0,45437819521.9,2659877200.18,1152922115.2,,,17573874619.7,393392431.813,,4204722664.5,,,2295016734.71,,13240791714.9,77895650.0,,,4757974241.4,
2018-07-19,128122730711.0,47335899963.0,2701964293.28,1233830773.53,,,18731289025.5,443392195.254,,4689403321.14,,,2492964574.44,,14226486191.0,69758500.0,,,4981759674.7,
2018-07-18,126458165406.0,48424155623.5,2713123125.79,1228749507.3,,,19096821223.5,428178334.927,,4650746058.97,,,2607649005.58,,14312056080.8,68141850.0,,,4997438569.31,
2018-07-17,125588963706.0,50478766285.3,2707492273.87,1563825403.01,,,19850581637.1,372245951.921,,4430028907.48,,,2614092320.52,,14669907853.8,70243250.0,,,5159554161.08,
2018-07-16,115638203962.0,48419026521.3,2704809497.79,1509598769.57,,,18979505038.6,329148247.879,,4047682398.25,,,2466921747.41,,13890898718.2,71607900.0,,,4858950162.22,
2018-07-15,109074579938.0,45306414380.4,2702678978.33,1401464818.28,,,17506888524.6,274421956.281,,3688436908.88,,,2259381258.19,,12463683161.5,72357250.0,,,4532784609.22,
2018-07-14,107631453835.0,43911193560.9,2714314267.54,1379500465.81,,,17246853353.3,272285060.333,,3554393954.2,,,2197887049.37,,12136402555.3,73908450.0,,,4404338245.76,
2018-07-13,106968440793.0,43694988768.9,2710984484.92,1389034317.66,,,17226044257.6,268861136.119,,3575005975.27,,,2192009168.19,,12006355938.6,82325600.0,,,4415840362.9,
2018-07-12,106798864820.0,43288294177.4,2704622705.1,1376546796.4,,,17093454981.8,265785073.863,,3297430758.09,,,2118910417.66,,11766667945.5,86360750.0,,,4407032324.2,
2018-07-11,109631867446.0,44934271235.3,2610164628.43,1448883186.71,,,17677248272.3,279463345.288,,3408969015.55,,,2207703242.44,,12191463386.5,87479700.0,,,4514447288.44,
2018-07-10,108511009626.0,43708241775.1,2610268914.04,1455315115.47,,,17473436921.7,277864985.586,,3339199268.73,,,2208321274.69,,11865396160.9,80482150.0,,,4363305675.77,
2018-07-09,115557889495.0,47950212027.3,2626693898.22,1558317208.7,,,18620999655.9,299949049.888,,3629037990.27,,,2353644325.86,,12635262088.1,76472900.0,,,4636050015.1,
2018-07-08,116097021279.0,49191161178.1,2618220692.09,1595654327.08,,,18757593701.1,300734141.542,,3769510858.45,,,2439268091.66,,12943531512.1,81300100.0,,,4722977524.09,
2018-07-07,117506606000.0,49436674024.9,2623330687.17,1642741975.77,,,19335850986.9,304620168.816,,3898731378.01,,,2520361812.56,,13354548972.3,82781300.0,,,4939834010.82,
2018-07-06,114350502582.0,47652424063.6,2615378909.12,1542933038.67,,,18812639648.6,299049594.502,,3787530172.47,,,2431043002.89,,12699236145.8,87150000.0,,,4776762277.79,
2018-07-05,113748385620.0,47682968019.5,2723762187.35,1579528888.66,,,18909774936.8,299294779.773,,3861085271.59,,,2489308979.43,,12885612954.4,77420000.0,,,4797418574.46,
2018-07-04,113024522547.0,46960391870.5,2704961097.65,1597205288.63,,,19240115961.4,308602980.15,,3913950568.42,,,2557272802.44,,13128203651.6,79316650.0,,,4895597691.08,
2018-07-03,111849428104.0,46637067238.7,2708006630.53,1616136142.79,,,19050872652.3,303713116.808,,3906042811.9,,,2555445004.93,,13050265125.6,63375200.0,,,4871976743.91,
2018-07-02,113288832522.0,47747743959.2,2704051498.49,1661650021.67,,,19086169277.8,311174075.889,,4103684870.61,,,2598943955.6,,13362677310.9,58197300.0,,,4879760109.99,
2018-07-01,109366024632.0,45585861718.1,2703948627.16,1642662146.87,,,18113882699.5,286509504.419,,3687036847.07,,,2490873784.49,,12728748477.2,60198250.0,,,4591723092.83,
2018-06-30,109665618200.0,45703302056.4,2704952976.23,1671537401.52,,,18305756569.2,287630566.836,,3569405728.04,,,2526265992.98,,12887050715.0,59769850.0,,,4655306526.98,
2018-06-29,106474707240.0,43769409548.2,2716155122.98,1654579461.68,,,17788871057.8,279304722.012,,3259551308.04,,,2448255858.52,,12317788897.4,62893950.0,,,4505043162.95,
2018-06-28,101072353482.0,42391125054.3,2699541402.67,1610787606.28,,,17607401644.0,271187894.004,,3093618056.59,,,2410661088.28,,11361954618.0,65430400.0,,,4284330180.92,
2018-06-27,105403600614.0,44389430888.5,2701550100.81,1602291530.17,,,18467712720.6,280401349.511,,3304249577.64,,,2563301904.27,,12282011821.2,67781000.0,,,4610879159.64,
2018-06-26,104307939200.0,43417898247.6,2708656344.22,1610263016.35,,,17903549770.4,285041032.835,,3269377667.77,,,2515634523.33,,12048157419.5,65131150.0,,,4393058423.46,
2018-06-25,106958465208.0,46171165113.8,2708818772.64,1701598685.59,,,18914626969.1,285861157.984,,3507128904.6,,,2784386504.49,,13020419082.1,74508350.0,,,4675821027.49,
2018-06-24,105646571668.0,45897156207.1,2620436761.39,1647622942.99,,,18734923546.7,288641070.567,,3440600041.6,,,2791651670.83,,12890445591.1,78953350.0,,,4614286499.82,
2018-06-23,105449276520.0,47577076101.7,2612302483.51,1773478910.75,,,19280590262.9,303670219.972,,3574513360.93,,,2904679249.56,,13119368989.6,77267750.0,,,4717454160.12,
2018-06-22,104088814967.0,46694859627.8,2614961766.66,1778348473.84,,,19110383376.6,306702252.792,,3625615616.96,,,2836077669.87,,13001267499.7,73528000.0,,,4857442767.51,
2018-06-21,115129700024.0,52853921455.3,2608522130.01,1944780332.62,,,20987407808.6,343481918.247,,4110892596.22,,,3196660038.56,,15031302840.1,74900700.0,,,5532658032.75,
2018-06-20,115916357344.0,53735032875.1,2604087384.28,1831719797.61,,,21164443378.0,347206137.989,,4199796521.1,,,3247549076.98,,15311038807.1,77707700.0,,,5592175726.87,
2018-06-19,115789919278.0,53893191559.4,2607713916.5,1904443928.31,,,21570043601.9,348638114.612,,4334617287.9,,,3254728770.77,,15553580062.7,78244950.0,,,5638967092.32,
2018-06-18,115176197712.0,51972519170.6,2614518552.8,1924982764.66,,,21094155037.4,347923935.035,,4255073035.48,,,2964976842.75,,15224997908.0,83987400.0,,,5636516739.04,
2018-06-17,111134754810.0,50114921287.6,2621427474.72,1890667740.47,,,20729997855.3,330081698.171,,4184110643.42,,,2804038615.06,,14646877139.5,75084100.0,,,5480226337.2,
2018-06-16,111992015616.0,50024018701.1,2618194620.69,1802901563.6,,,20987761016.4,332593553.11,,4225127269.01,,,2841291495.12,,14646873026.7,80022600.0,,,5562876558.81,
2018-06-15,110378702283.0,49149084089.5,2625259971.03,1716104737.7,,,21102475042.0,333264839.523,,4219552948.85,,,2818634695.85,,14595956014.7,92041250.0,,,5510142474.55,
