,BTC,ETH,USDT,BNB,SOL,USDC,XRP,DOGE,TON,ADA,SHIB,AVAX,TRX,DOT,BCH,LINK,NEAR,MATIC,LTC,ICP,LEO,DAI,UNI,RNDR,ETC,FDUSD,HBAR,APT,ATOM,PEPE,MNT,CRO,FIL,XLM,OKB,STX,IMX,KAS,WIF,OP,ARB,TAO,AR,GRT,VET,MKR,XMR,SUI,INJ,THETA,RUNE,FTM,FET,TIA,LDO,FLOKI,BGB,ALGO,CORE,BONK,SEI,JUP,FLOW,ENA,GALA,AAVE,BSV,BEAM,QNT,DYDX,AGIX,BTT,WLD,AKT,FLR,W,CHZ,PENDLE,ONDO,EGLD,NEO,AXS,KCS,SAND,XEC,AIOZ,EOS,STRK,XTZ,JASMY,MINA,RON,CFX,SNX,MANA,ORDI,GNO,GT,CKB,APE,USDD,HNT,AXL,BOME,IOTA,TFUEL,PYTH,KAVA,CAKE,NEXO,KLAY,LUNC,FTT,RBN,BLUR,ROSE,BTG,XAUt,OM,OSMO
2024-04-22,1315994975669.26,384422319765.72,109876809891.87,90553524995.74,70180765530.1,33797045596.24,30697511364.2,23211181574.71,20599998340.79,18415717586.27,15846293408.61,14827862679.13,9835192412.15,10742404579.62,10285682629.61,9079558156.39,7491897407.14,7351889656.42,6363229310.42,6988515657.86,5334873321.39,5348617560.8,4917518195.06,3564148126.57,4159579732.22,3745955624.69,3231563065.56,4338809993.76,3487506819.99,2895630330.74,4017723056.5,3527167472.55,3565198233.57,3418999944.0,3310527455.69,4384487894.75,3477263601.81,2979713100.87,2907000893.45,2666430503.01,3209474742.56,3459758501.99,2309793390.74,2860917254.44,3103605220.78,2679969777.13,2231952593.74,1803896020.5,2675669001.83,2352804500.65,1909198772.22,2127001138.94,2094062469.57,2052640169.28,1915513530.73,1686276082.93,1785878259.76,1589543102.81,2426916154.54,1319173682.78,1810184949.52,1608238665.02,1439264649.05,1494193769.74,1516181606.09,1428100543.51,1429279437.9,1693648485.24,1306746908.89,1115486162.84,1280285951.83,1296389019.59,1077237807.72,953693984.44,1269473361.76,1154268981.97,1055734223.12,1589592356.33,1094567129.25,1209377261.09,1397816074.8,1114140307.28,933426904.05,1105882511.17,1099670384.72,803304105.84,953399849.2,974085196.61,1040887517.0,1021957599.21,971091552.1,1074513421.69,994306306.54,1032148658.32,918824279.02,1035988604.39,1016260613.06,720761051.72,883211452.92,813011078.29,716271614.96,645465088.55,806468744.22,591935839.33,791004680.26,697473207.61,1033826142.64,800897055.7,755405191.87,709636060.99,759402673.86,645255321.93,507457294.96,653833909.55,675668371.01,699367147.46,661283596.87,575250988.82,564884717.04,644138794.01
2024-04-21,1278296008665.19,377899123113.36,109857607038.35,86672374451.13,66417713293.19,33943490879.05,28924955275.71,22786527781.65,21327224325.21,17787002802.59,15492213256.5,14030076553.7,9753379839.57,10246380636.52,9897170531.55,8853689429.99,6866472544.67,7058982115.5,6265925459.96,6991010641.34,5338586735.16,5348789838.4,4624587783.48,3496152329.97,4026136926.71,3588931613.89,3173013073.28,4255825165.2,3416948330.33,2506089391.4,3884640613.94,3429362814.31,3510297758.7,3291624666.69,3297253404.56,4059598017.34,3173238613.1,2739779395.86,2921236892.55,2552919984.51,3155413890.94,3151435046.82,2145956843.76,2668493475.17,2999822135.88,2780139870.56,2186166445.68,1775131765.38,2637544340.15,2249808800.07,1881702666.28,2093441990.92,2051177318.65,2059909583.0,1857999089.08,1634452498.54,1793305994.88,1523555797.31,2180862534.91,1359058538.13,1646949774.4,1556469393.82,1390978372.51,1497395592.52,1482958432.88,1347738241.53,1372784648.41,1612562040.08,1283342043.48,1086833206.66,1256579344.85,1274796007.49,1060211992.27,948487519.61,1295858838.38,1105158461.62,1031200525.24,1408172516.02,1127043733.77,1163807659.42,1358335913.36,1084350418.21,932374818.89,1068573693.87,1061038716.51,811616458.25,912311504.99,955600262.55,1019228314.84,991740176.3,923873359.15,1072561978.62,976019536.28,1002225064.09,883344682.44,1027248690.09,934516032.15,677376813.38,871459747.47,777682080.25,714561765.53,637485088.72,781798229.06,589466602.04,767446848.65,636936151.03,990621967.24,769036189.66,727231533.78,708480209.95,723605484.08,629161155.22,468378548.83,627316963.09,646338512.79,687884231.8,644473012.65,588593174.53,551529453.27,632738602.35
2024-04-20,1279569409422.42,379136308856.52,109759499495.14,85377557251.3,67528361463.63,33956406955.41,29179394496.63,23441775958.21,21581111316.98,18022784698.21,15489138310.94,14477550468.9,9733956140.88,10387469982.51,10153884057.43,8785711622.97,6624723585.58,7303859418.8,6334610230.7,7186942071.72,5339581172.29,5348997079.6,4714391232.08,3448127055.98,4090895346.3,3589036638.76,3105858026.78,4358570190.25,3391761572.52,2441227157.18,3893974951.53,3474374717.96,3597664052.01,3350939846.31,3358753360.16,3951428126.52,3214976253.25,2794528000.99,3028881480.14,2620136499.04,3224549917.09,3217898600.51,2121729658.5,2765346268.27,3081449064.62,2883091946.57,2251079928.8,1851572345.5,2777065104.34,2320375585.98,1891538407.37,2138302633.96,2112322345.37,2132889150.95,1878169173.37,1590141260.72,1781872538.98,1557669770.01,1919590977.37,1273034001.17,1686374911.79,1599261862.15,1416346237.26,1534174184.18,1508024066.34,1358834570.31,1398751733.11,1629382641.31,1324686955.22,1118033943.52,1281989258.42,1270303437.5,1058797397.53,969537762.39,1317519752.86,1174553537.78,1051753039.24,1501962441.71,1145769098.67,1193774991.64,1332738244.43,1095496925.89,888312507.12,1087018125.88,1078161406.76,743496730.71,925509677.16,982124356.06,1056977779.16,972371481.15,948761402.9,1077486508.85,1016251663.64,1023337004.07,897851120.87,1076444514.48,924608713.33,686033752.75,980500205.07,796291590.73,710593546.95,671252911.48,810711429.29,596730729.79,786990710.57,619770146.29,1007803791.12,782776299.27,730371368.9,718574908.31,726434105.31,640575252.32,457014115.67,593362088.19,663668159.65,709202432.91,660236126.61,590205728.06,579093333.02,639444466.42
2024-04-19,1257063743135.06,367361791165.13,109540756062.41,82974269405.48,63751797974.9,33903114124.77,27773312845.05,22495513726.99,21092574045.54,16700287924.65,13484139917.96,13124800200.09,9631804996.66,9599819353.11,9396150063.82,8199776124.49,5944747458.41,6665962944.09,6022936155.06,6505329105.54,5407001622.81,5348711211.41,4496277334.41,3044878315.36,3825216102.09,3587953533.0,2877353973.51,4005626907.5,3190940658.22,2163742907.99,3727316955.6,3273705152.25,3325256513.44,3233818974.29,3302828507.66,3566470794.04,2969717477.1,2652684748.42,2927376486.36,2337362616.15,2979541173.47,2922795190.24,1804651684.83,2442446594.55,2949466479.65,2732411354.84,2156655984.43,1729585778.49,2629142703.27,2065193681.64,1807563231.52,1940577330.5,1789045470.03,1911665941.66,1771883928.04,1328776908.64,1751985093.67,1423907170.62,1773215017.42,966621223.45,1562273416.48,1422358382.24,1319810519.26,1384700989.37,1343301864.6,1271748599.6,1297010483.65,1450976349.89,1261472005.57,1064088162.11,1109339058.57,1213430004.02,944620579.85,896109071.9,1244284764.95,1063527273.45,965782176.56,1366611152.22,1040517584.76,1099998031.92,1291265530.55,998375859.28,855110859.73,995182870.32,996468015.55,660088811.88,873689814.01,880980962.22,964726486.58,899944707.68,869406220.24,999763048.97,916127985.79,969453850.04,827200995.4,954524913.4,894704612.3,657865557.88,867190094.22,741099987.34,709017401.93,626464919.66,751320620.19,572483911.27,730115623.87,562946659.02,900362641.11,724670140.37,692966826.73,678289524.61,676797370.5,584692892.84,408031195.83,537687956.54,606092292.6,661661293.66,625215440.83,589857678.57,567278379.34,602357652.86
2024-04-18,1250301972763.52,368135477475.74,109090139732.6,82541734086.52,63485357601.24,33091006374.65,27729001885.51,21943590297.77,22594581709.09,16320308495.54,13423879920.65,13173227895.42,9578468067.37,9738579331.98,9517921127.65,8156611266.44,6083296626.52,6692939294.32,6014493042.39,5910662943.95,5424911124.47,5348042381.73,4368378080.36,3037184211.11,3831900123.98,3672908168.04,2941618740.84,4037890738.5,3207699443.86,2140542067.79,3816870694.04,3282744305.84,3237919200.25,3192809547.3,3320024153.37,3558552813.26,2883621288.47,2785936394.95,2568663183.98,2326093007.04,3023180353.58,3080791624.3,1642546638.85,2425868038.69,2885920167.68,2773590613.13,2145241995.74,1624756426.49,2585548456.19,2080409888.12,1640470576.75,1924219426.05,1737451159.45,1815114089.29,1774585744.86,1324101911.89,1746829982.21,1420005827.02,1826093955.83,960317731.96,1458564942.5,1390590264.48,1316952364.02,1299032387.73,1355637515.75,1264997206.91,1324716788.81,1384918725.33,1309157777.96,1029145286.95,1078861485.88,1240963342.86,951638611.72,913375490.82,1236133842.61,1064823181.36,962369085.02,1421610932.87,1065011013.86,1094027069.75,1302286496.26,1014797670.68,822321925.59,990499488.64,1012974890.6,691015588.19,854251113.68,911571780.75,953787321.74,910734393.84,856932795.21,980816107.04,901411295.94,938946667.22,828915258.15,908735266.64,882954462.25,651009259.41,883418156.26,757140422.9,710118976.49,649961289.56,753177270.75,513758347.65,717992604.49,569284524.95,916341224.98,726729174.64,692328848.16,678401542.07,673012485.51,585712023.74,414109742.16,604798835.55,607288591.63,641401879.82,631209196.0,587012762.57,533937492.26,600833748.37
2024-04-17,1206240184790.7,358378757749.83,108733311237.82,79912950223.45,58905554117.05,32578893522.33,27275540174.83,21244691163.09,21118245251.91,15825527944.67,13010248171.19,12678482103.1,9615120532.75,9441915972.46,9129942509.06,7711714320.66,5771280014.17,6610235739.88,5967165748.35,5487648258.51,5415489202.49,5347746331.86,4120149389.05,2943605424.27,3725260766.9,3747842445.65,2791896503.34,3888635278.49,3143668639.2,2065684342.48,3755937738.67,3218218886.88,3152601538.15,3107385483.83,3291740804.32,3286098930.62,2681787341.55,2773133174.09,2417236561.92,2261987351.15,2935069401.32,3011901137.8,1599050426.9,2285525649.66,2762029661.57,2907619398.56,2158440629.14,1630792251.35,2432860041.87,1988987053.92,1591215798.75,1890389861.02,1683901462.3,1767536171.63,1686623408.33,1276770744.42,1761208225.51,1369702908.98,1905596470.83,908764710.71,1400925761.27,1277655797.25,1268782281.42,1320582402.84,1235763499.75,1238088005.96,1281427061.43,1349251989.07,1227191826.84,979964340.28,1034839798.06,1214440532.83,896217184.38,876396288.0,1229586363.54,1017241815.27,969497736.61,1440038166.99,1106070242.29,1063237801.26,1227232244.7,990096933.76,779173936.16,967007016.09,977185440.54,683005148.32,821506541.33,895559053.31,924414627.39,889524907.65,834251562.62,974823685.61,912674537.45,913795724.36,810816917.82,887588296.04,840245681.42,641654084.28,929232615.06,716878887.69,706063692.65,682078492.2,726475865.93,505996123.65,692922378.26,524910929.29,868675199.94,696983507.08,662572704.97,674631711.67,640623155.13,571475916.73,405079996.12,605132693.71,580894401.31,609109775.48,616206358.77,583901328.14,541301234.28,595973058.87
2024-04-16,1256510316191.79,370408021051.68,108151712779.38,80423973838.05,60879101842.83,32602852372.38,27378001119.57,22449237290.64,22012660510.15,16333469942.8,13341922396.72,13138866102.22,9798804422.49,9612910929.6,9598280923.24,7918820230.87,5866001190.89,6957555265.09,5948876163.34,5665811619.55,5451539699.3,5348103114.07,4305111722.89,3158196855.23,3834501438.57,3910219681.68,2855381524.57,3934830387.32,3193103142.59,2274791130.56,3659525382.31,3373769182.81,3276838942.94,3165164530.62,3437770563.04,3488163035.35,2704677943.46,2751352545.39,2680455798.34,2344648474.4,3063833434.56,3305647238.76,1606300128.38,2445206184.02,2901421235.76,3015241355.54,2244807998.81,1586748981.57,2335530651.13,2034920442.94,1702182338.55,1946629185.72,1789843199.23,2014199927.07,1786648612.27,1357899872.45,1657227385.44,1417103877.85,2052108243.16,956492385.49,1363317213.62,1310715324.22,1321232123.92,1403008772.4,1278759288.74,1285434692.2,1325649734.46,1438272382.26,1248604686.92,989675901.61,1094519225.02,1231450338.26,965179217.78,932255151.55,1216737297.83,1108170267.16,956884912.43,1423461421.61,1148551520.61,1082600426.84,1363348733.5,1006495925.15,797253503.51,981580220.36,1029609480.52,739204635.99,841049802.65,927388510.14,980346474.7,892622354.71,845360180.55,1007977186.43,934226338.36,945633450.48,827783213.88,903013074.89,863083639.62,658050871.85,982277482.19,725693261.72,711213144.7,692602660.06,692292347.75,467470849.92,711293223.26,560457759.72,875180575.24,699967416.56,675930927.89,708725121.46,657928363.62,593238634.24,427312493.42,618511009.82,603922922.4,620505423.29,648547283.91,588021642.08,606299424.09,611980105.14
2024-04-15,1248326445647.25,372352323185.11,107760357386.52,82673531334.2,61857236412.61,32420066998.57,27434770194.95,23221167847.79,22769210062.5,16411336589.82,12914324248.78,13286122238.07,9773736491.76,9627295973.16,10001882010.88,7974542312.27,5569802925.91,7003006449.23,5810668595.35,5713711172.79,5486391133.76,5347531449.35,4341164927.82,3165794924.8,3877349676.12,3976217938.17,2841864308.26,3878672825.94,3180974636.41,2142043749.84,3662363316.88,3378430598.91,3239398135.08,3107936906.88,3456471084.61,3683498493.62,2777464926.49,2818268516.34,2748203577.63,2370195003.42,3060138749.75,3473402286.15,1687719545.61,2396245861.45,3006644781.88,2845034312.91,2271476295.9,1517942270.46,2282353564.08,2018598146.46,1728732330.99,1812267838.16,1734961726.66,1731102067.02,1825591252.87,1366439922.51,1620198569.62,1384047051.01,2376959146.62,955450809.48,1388259990.87,1354668703.88,1318199536.17,1503684197.13,1262320341.11,1257048878.57,1313452806.68,1415346371.58,1250528956.54,971092450.37,1071592296.5,1241638116.55,895927015.35,836373448.01,1248915798.7,1180875466.37,908355503.08,1551210175.29,1198997646.58,1067797493.89,1436056139.17,990469696.38,813856084.07,969040842.74,1053048836.22,751476655.91,847799072.27,979722258.11,976750613.1,880861077.18,822149414.36,1026349913.49,965853125.41,964511827.84,808376401.04,922938662.81,857224851.66,673579840.21,1032169615.19,716164790.88,714015274.32,685056699.36,693907392.72,464036120.61,711468980.38,577308372.6,869951581.91,697491708.03,684985984.16,726576610.01,657535470.29,583792649.82,408052758.65,620743944.82,607226588.92,618511220.6,644658827.72,587681320.26,702586593.27,599913443.84
2024-04-14,1293922154520.65,379048988304.69,107793416399.18,84818478828.9,67565919330.09,32348682412.93,27794218119.42,23350770292.63,23471360006.06,16700486813.2,13394424974.12,14102314943.28,9867673415.21,9849510928.06,10395152319.52,8289737717.06,6093518583.9,7041457245.07,5947568803.57,5966262456.72,5562146413.8,5349227382.5,4502463725.03,3420038849.96,3963412626.12,3961886163.35,2987718054.14,4057883648.93,3268816028.62,2286960608.09,3768814261.96,3535791820.15,3319749830.92,3198569484.45,3205950239.81,3982475068.74,3094669029.48,2870212184.74,3048317848.46,2343520659.19,3133648181.89,3876020087.65,1865479040.64,2457175468.76,3124823797.83,2813475137.1,2239094927.19,1552425607.46,2434784550.6,2166882598.97,1803975376.24,1995872643.11,1881095907.16,1873521680.12,1885454600.32,1440647113.33,1689650135.7,1458956899.34,1302092951.54,1059191743.35,1457020631.88,1491876178.7,1399827825.86,1733910891.07,1349865848.39,1304174870.71,1397347125.95,1434298857.2,1265896001.26,1007570439.28,1131934405.39,1282183861.2,961900886.25,894702336.36,1301112463.05,1239679238.62,957890540.48,1634139017.5,1246611799.26,1104840397.84,1474544257.24,1050221247.63,851429480.89,1001994368.47,1123095230.72,720679914.49,870785630.56,1081831688.02,1025927913.32,964387699.04,868606068.22,1018919183.02,985696538.96,975250838.23,846578989.01,1005469912.95,870374723.63,697461963.27,1146371451.96,742441211.29,721860343.99,730785093.93,707946686.92,517535646.08,771410011.19,567453163.15,918258592.77,732243854.44,713371465.22,733587213.33,691630026.86,599768639.41,427598909.29,660186643.12,648910542.2,637843263.33,673505362.97,588759516.63,574943310.37,632325724.14
2024-04-13,1256414309701.84,360877472068.23,107497350841.72,82886087552.47,62209618029.83,32253243127.32,26502684973.33,22036954856.81,20646437247.13,15951642727.97,12476849558.98,12878566616.47,9667556709.48,9199770796.9,9480906048.81,7835333634.89,5578409990.03,6477005660.71,5774770201.89,5721654222.69,5381508669.93,5348425365.88,4147526717.63,2859273739.69,3740556354.98,3965711587.89,2818081160.16,3726003004.46,3163430660.39,2127159673.77,3567864603.31,3356235121.62,3085177433.81,3051953399.54,3098812244.94,3673311386.62,2926885195.24,2762051273.2,2343206481.79,2134238946.3,2742699138.47,3359831039.87,1730486946.66,2228170777.69,2931214298.95,2588728517.15,2131157294.6,1380310595.8,2182054395.46,1995765278.34,1655080766.67,1872716260.03,1655008985.91,1774288870.92,1648987515.12,1286287494.83,1648907918.19,1367989223.5,1195742600.7,1004366802.64,1319739121.25,1314470938.76,1316731370.37,1498840745.7,1247897600.69,1226620139.87,1323955396.45,1268819130.12,1160974645.17,915667669.31,946963672.64,1236330011.85,821953275.85,805376610.59,1223467340.84,974172812.06,874578034.87,1407720031.64,1091909271.92,1016381747.05,1187734951.53,1006881981.11,839091351.57,937570880.4,1056703203.84,680956630.0,822475736.54,1037423031.6,967596050.45,977021400.41,792606206.33,927270179.26,851285058.15,917334077.41,800371123.11,979421372.4,843746507.91,675407412.94,1038871094.0,696404339.06,721972046.86,736117608.1,646834192.13,455619180.24,711004976.17,527650684.84,843837519.36,698471306.97,683218227.78,711012995.0,628721641.27,525965456.79,388424758.99,662925567.3,574142936.16,590983734.02,630879563.88,582257791.15,583045232.99,614434861.08
2024-04-12,1322318848762.9,389383039545.48,107354094570.95,89176723167.54,68514901386.09,31935616298.9,30228432510.71,25119805458.52,23088562414.33,17932457809.46,14622606165.1,14896614422.3,10069446378.4,10377134640.64,10529703913.75,8898790943.1,6147841875.88,7579897359.53,6419405517.05,6453841757.78,5365540350.32,5347368627.46,4753677267.01,3135860759.92,4327351922.8,3968419887.34,3134207351.74,3911568582.02,3669744937.73,2502134036.64,3787342154.78,3659154900.92,3562014332.21,3329558695.67,3199604863.18,3833754023.87,3151454075.7,3005382927.31,2669553529.43,2465774072.07,3118168323.25,3553872828.94,1612488306.56,2543896771.54,3129137104.56,2722436643.24,2265935333.5,1609587461.74,2498471320.83,2439061514.6,1952233508.28,2086457067.97,1812014159.44,1562118318.71,1889391834.01,1518183665.89,1706838162.25,1576845371.96,1379683757.69,1133418699.29,1547477222.46,1410340096.38,1532700071.36,1832907298.9,1458789572.64,1481477882.38,1547825173.76,1426720204.69,1270402932.18,1074822315.27,1088108011.64,1381036500.11,1011049317.5,889557576.56,1325625920.91,1089846265.06,1068811466.57,1444517415.25,976060061.08,1166759430.45,1395334892.9,1147061269.91,964023087.54,1154952177.61,1167795270.01,732013481.53,1053476595.33,1111644060.62,1078958475.67,959880890.08,926748180.62,979247177.22,1017430580.93,1064625015.25,987125166.43,1295587346.66,889842359.58,702468268.35,1169708545.19,791381897.07,720497642.3,838978579.32,691506560.16,546437063.18,850547741.81,631496424.83,965454825.79,846585656.48,808277624.87,737182110.45,733004497.15,622733621.37,455928695.79,746848054.35,644972937.18,678234533.97,724593295.94,577710161.88,720082848.92,679375416.09
